frame,id,x,y,cid,theta
30,298,618.1568638825072,427.9707372901177,4,280.1076470645035
30,299,75.59214304714803,218.55331777230896,5,203.40428106647445
30,300,793.0622071292207,263.5128015549582,6,244.87490432351012
30,301,257.032988768384,236.10307284095447,0,119.93684577730373
30,302,806.1140863121478,435.8414931679487,1,287.61821036585974
30,303,448.4212179151903,385.14700164542955,2,92.4584142543656
30,304,199.3068290726659,559.5127365455609,3,353.4504048684583
30,305,566.91059356249,570.5608538023876,4,257.74802459173145
30,306,142.69249140111023,267.53301066323127,5,300.35441370979413
30,307,878.4207044950508,185.61583816847954,6,175.11933032391835
30,308,106.84939853788364,141.2098093204442,0,246.38754497042243
30,309,822.329015800765,443.2517623027114,1,259.39815692565134
30,310,363.6368222189035,458.97726526810277,2,199.02412194270468
30,311,137.41592882577373,549.5392474245497,3,29.226016062673885
30,312,582.7954582468744,486.14316875596495,4,215.4619602047651
30,313,162.82365010817333,325.9112543530506,5,257.0748949780914
30,314,797.3239846164022,347.17164039264463,6,216.49596712356112
30,315,168.907814253524,61.05584070533759,0,173.92194676683127
30,316,814.6268393440204,472.3543545563475,1,176.5821170587433
30,317,321.3965648625128,371.3012447413915,2,183.2178266011138
30,318,185.1151900674809,520.5018978939212,3,55.0678384333445
30,319,477.3212734045633,497.3663335667473,4,245.9612713631165
30,320,129.75618012193644,281.59710913885567,5,135.0653189649521
30,321,778.2200476400695,274.35141128668283,6,241.75481347180988
30,322,138.06779847473823,115.28694559135917,0,141.95591425424035
30,323,785.4954707088268,497.99136428830457,1,354.382745688112
30,324,414.3999113619211,329.83966409249007,2,278.9579680613861
30,325,258.13801461752394,545.0016385918879,3,66.37752424838779
30,326,513.0428995994301,446.53674164408176,4,287.24195872294365
30,327,101.74432318994563,239.6762402565194,5,299.9147465359821
30,328,894.8550213956526,264.0498689448959,6,155.23553713705826
30,329,226.5921061105837,143.12262542507216,0,165.79866003747216
30,330,753.2648381645533,445.4378542742862,1,290.8902652552043
30,331,345.6978636387638,388.8060351904402,2,226.74519358625525
30,332,169.11182597274927,426.04688527938987,3,345.4296933575742
30,333,599.2137574456744,491.6050316750406,4,234.17419276487846
30,334,132.0607168638281,225.37747048760698,5,167.29593512603472
30,335,842.4054793882482,199.41898233341556,6,210.12443201374663
30,336,190.26133838305967,148.90423462663708,0,218.09317934130877
30,337,821.5161966705718,472.1105463486425,1,282.92394205164237
30,338,344.21613162085055,340.6407552094388,2,301.53745356029543
30,339,190.03272582332798,585.1894005998255,3,26.736714809442056
30,340,602.8864963767628,438.2136401936645,4,282.19804840889174
30,341,95.03443772022746,387.51831496237764,5,93.68064305210925
30,342,837.4127543850708,253.2185126878522,6,196.38200542758534
30,343,107.65930610800159,163.221805929842,0,216.03736140591056
30,344,848.5747805615667,472.6703255784325,1,309.9193308779166
30,345,334.5133785724551,380.68193722453924,2,173.16705069426283
30,346,192.13318975029077,568.011202277412,3,15.979966351396648
30,347,607.7382210384206,530.2901530731353,4,225.4531979015244
30,348,148.141231090045,245.05781107859696,5,28.07727360989182
30,349,912.7896195384398,339.202064055064,6,183.90125285536467
30,350,193.4580528476926,123.23747860811,0,208.80280063161612
30,351,803.4436120360348,403.3057896725486,1,309.8612122170209
30,352,338.6143940044399,390.9238634694677,2,203.20717943818468
30,353,206.86593232802983,519.1193883289869,3,36.00368475658504
30,354,568.7990270503836,472.7956249069229,4,245.62907255882303
30,355,127.1424656419726,293.0348879750835,5,262.4617545414807
30,356,892.4859525790848,371.8032241226096,6,207.0733747776587
30,357,127.38009905310179,147.30166430907875,0,171.27534719603116
30,358,834.5675069904312,372.5734593600203,1,263.8200154957428
30,359,341.16317378345525,457.18000752273235,2,228.52911719314992
30,360,198.73891035656936,564.5465165860106,3,36.089710494085224
30,361,462.6901174439644,547.373125945115,4,230.53149180281613
30,362,132.37702853943807,241.03724036084407,5,208.43141447465078
30,363,817.6332172638179,299.39607973850957,6,89.36711696291034
30,364,212.55723595000393,206.064268629364,0,26.288579289050656
30,365,891.8174391084866,488.36494391772646,1,296.97684552863797
30,366,359.1900576696093,399.9446654297833,2,174.41635890452
30,367,188.72855119297833,553.0936425063142,3,357.8176945184145
30,368,571.9129554246675,467.26619951268026,4,69.74241368734968
30,369,132.04779874042111,274.89121032265194,5,84.05098876270867
30,370,817.8431638157643,265.94507591310344,6,150.16502925578754
30,371,140.2280488511339,175.63214861322746,0,209.03592419505952
30,372,867.0080299443459,450.7728431195056,1,261.8728608332449
30,373,312.67783844766655,455.4510542296737,2,211.28794469301081
30,374,181.3352894482624,567.677090045174,3,27.218638335944995
30,375,556.1365343271943,481.9863876703528,4,324.42663352024505
30,376,146.14748190288205,231.92579932749825,5,203.2621503793573
30,377,907.6356766169465,279.50116914770194,6,323.639570282658
30,378,206.6433367744217,117.39131880089008,0,141.03512557447817
30,379,889.8508586397053,486.56024430678104,1,303.57282475431754
30,380,307.0603928230288,491.5987191886325,2,56.37431467032023
30,381,133.1372532526677,641.9301217395104,3,39.65149415528935
30,382,564.4725093139191,447.8955468279505,4,217.9103378603926
30,383,111.58129627560088,360.4218508342754,5,71.24858287309785
30,384,833.9860151663228,292.02170464205096,6,223.6012271674182
30,385,196.42803981676155,82.0020437402628,0,224.75685303124797
30,386,779.9082581606931,416.7831922975395,1,307.0742257862446
30,387,278.778782892838,406.5080665124908,2,205.05867705598803
30,388,227.58003727457827,488.16916488172564,3,7.917634236618685
30,389,594.5658172922792,495.57447383874626,4,233.32210449544323
30,390,109.62816409082298,286.8577219879278,5,207.82337192189408
30,391,728.9605088193459,289.4709036237119,6,128.33487353502372
30,392,139.88374806935516,163.17096187129852,0,126.32941096327494
30,393,849.3726084905192,487.0815619174312,1,327.93917504317074
30,394,415.6787372350003,456.0652456980632,2,356.77344216483414
30,395,213.62461674796774,583.1333240027229,3,18.990523500314893
30,396,534.1291353695597,512.5860786849429,4,208.00357595239524
30,397,114.00323429812336,202.82479257064793,5,262.7573177242022
30,398,842.4583413434354,273.35789012581466,6,230.67859222660525
30,399,165.18066533501275,105.12588251566805,0,130.0946410392438
30,400,739.7124721760825,472.76183691831665,1,304.39146311048245
30,401,278.3712537034494,462.85708606282,2,155.53131511861096
30,402,174.43486899151708,552.2482868522335,3,17.868708333160956
30,403,592.3167543702223,441.96979043480934,4,217.89243053059477
30,404,38.35002488833267,260.77570314418546,5,175.38979427969062
30,405,833.782667570253,246.00594119824262,6,299.95297775493793
30,406,208.1769178465837,111.14474697535198,0,127.92201069669129
30,407,827.6734508090444,503.13992455699764,1,346.85413003601684
30,408,339.9011885545261,536.6957230206121,2,82.23772215563801
30,409,179.9116873351581,643.304642725077,3,109.97002101098113
30,410,549.6432622928457,462.5718221098147,4,306.0007078128011
30,411,143.2716435771604,251.6220072893352,5,282.21331042714775
30,412,886.2965575532531,394.63009932262645,6,255.67988691026486
30,413,132.6530021596564,132.13690820265504,0,213.98821658464033
30,414,906.8765490600792,528.3578009934902,1,296.7501524842653
30,415,363.78373362001724,465.6447855818974,2,176.83193461854347
30,416,190.23951779226417,547.889557626371,3,88.77515241620385
30,417,558.4321731019088,483.4766112061036,4,156.21622775726297
30,418,107.19379728671214,329.0498202592817,5,348.55869014055503
30,419,826.2670101875407,317.90802697424914,6,267.2228183378924
30,420,139.08433032309742,136.446689698135,0,140.56960570680812
30,421,901.580452552138,520.1852441673614,1,301.7430665294154
30,422,301.7774324376741,403.0395424317369,2,139.658762200963
30,423,163.31231794076285,560.9113817219197,3,34.02500024966002
30,424,649.6068303936559,430.4656932260757,4,261.08011117923536
30,425,137.87992666037465,254.52797734129538,5,283.6986809275499
30,426,811.9572892832516,255.7021960614339,6,256.41225975761756
30,427,205.59566961637915,188.69382914515194,0,102.02253684481492
30,428,869.5655328012219,506.0772031444916,1,302.2592942708183
30,429,301.53224065966026,382.90519038510433,2,258.806715244051
30,430,199.6357468401541,496.1885642289134,3,300.38141106194666
30,431,589.1906989481738,426.97143014630944,4,313.808459809287
30,432,143.29537192403333,288.66736855850365,5,278.08029571635626
30,433,860.5266918979086,312.8598462433888,6,237.30576315566358
30,434,187.87980126840554,95.42776708103038,0,104.904861200753
30,435,839.9216075909437,465.2959138016042,1,229.68629934709622
30,436,293.6607331021343,316.37300071419384,2,211.72005561749714
30,437,149.0441916822406,447.8395768463751,3,351.5470660355177
30,438,557.2962036972648,427.20168850695313,4,193.12691627568066
30,439,195.89117143006823,293.42764392352325,5,294.1602067835165
30,440,827.6478735490847,179.31166023326392,6,226.31451662734204
30,441,253.0612241865951,183.54273430432752,0,186.10359153381515
30,442,866.7726344212062,522.9890607090465,1,267.0591308664548
30,443,353.3785245730373,347.9457665313827,2,293.9600391719497
30,444,268.1640196303691,513.5307866731383,3,39.51324552347523
30,445,629.0489303262674,436.58716605478315,4,260.5993348949741
30,446,114.42881908775689,319.0439273362027,5,218.23573558746807
30,447,952.4210577627713,291.2328326739119,6,349.4304964211887
30,448,197.89261172585566,65.36328830496399,0,135.5124324624289
30,449,896.8735677515388,545.539620169769,1,51.208376731088265
30,450,378.04064863112643,432.26693331555384,2,204.86275496939209
30,451,86.72639255503938,565.1213039453081,3,65.43156074815982
30,452,567.0216626984322,428.15757437752166,4,285.32803060295765
30,453,48.87998038682857,239.94082069364666,5,146.48450751809403
30,454,903.3993160499774,213.7485960540303,6,219.28381763318282
30,455,253.02507706959346,108.76637591140083,0,188.4710784450999
30,456,846.4918017743748,445.0824178536191,1,40.997457078608015
30,457,350.93089479847384,401.6151776107136,2,192.26781397245773
30,458,211.46738002362613,415.7988534283972,3,297.56353219448386
30,459,533.9751105145809,465.5562705532324,4,183.15112890250887
30,460,174.43418206907972,260.5456394957932,5,303.84716130056626
30,461,842.7745975251811,259.15025348806836,6,230.62353952339632
30,462,227.20991939807772,176.6610625374632,0,219.7405549821604
30,463,897.2525816734621,541.2117486284791,1,302.7323244708593
30,464,260.64398560365964,363.74351137025263,2,266.388005373989
30,465,213.98383969290157,617.7811810782339,3,85.12141605430945
30,466,590.6494612598468,466.8733715351981,4,234.89225825231716
30,467,102.6267308798953,300.6532556824789,5,158.72577837472733
30,468,831.910158299164,284.4168968694569,6,267.07823180408644
30,469,206.81656852822388,124.64486598754729,0,192.6338097301522
30,470,931.6070457340142,479.90213510872115,1,300.1046461966798
30,471,342.09653813422057,295.9492778922408,2,245.44443916528928
30,472,189.7880298395544,526.2653415928205,3,32.84938458288918
30,473,596.5415379673386,381.428623994349,4,216.67855296098887
30,474,112.8702631609852,252.45808211760433,5,276.4331473325053
30,475,864.8706063768255,205.16020168063028,6,216.35590465968176
30,476,110.65372101740168,163.71321518742363,0,181.90790815112126
30,477,773.8173088989283,506.42733647935586,1,301.35920919827447
30,478,345.44739596347756,498.12530929191286,2,202.5345014938131
30,479,89.07315976467723,535.3075795276021,3,72.52571866327877
30,480,650.0337653014042,449.206713682247,4,260.2717565218421
30,481,69.98236605557044,248.98613392133063,5,235.35134370811147
30,482,815.2403875471058,332.85957474421,6,272.4649243165875
30,483,149.3790356672598,203.09909524154995,0,68.82984799046936
30,484,806.4671059932832,517.6574143126702,1,121.3496691474856
30,485,315.16542792405664,461.0642185042299,2,166.75173247266954
30,486,140.4296729580941,612.4248786509853,3,40.59813037750289
30,487,574.8201984511144,430.7403403975612,4,329.6923074578067
30,488,128.54845404543101,288.8774095563906,5,247.61907679370802
30,489,892.3894440165152,256.3019146955979,6,283.872405684427
30,490,155.787655601023,104.03776332020226,0,221.70294470320192
30,491,837.0195861723827,477.16374526096604,1,246.0864939350621
30,492,428.52256070695665,376.0202832702074,2,313.3352952586143
30,493,236.9339451076865,532.8725318630051,3,336.27444090518503
30,494,598.5601901537844,444.35525842069,4,298.13723647089097
30,495,246.28616640615752,275.12418277359905,5,230.87148158015717
30,496,861.2894224469364,248.96784252733292,6,252.8518677946052
30,497,263.52736986492033,64.63086197347161,0,202.62196078530272
30,498,861.1683060644176,464.89157804802574,1,250.36339656560602
30,499,363.24054386192023,404.45706835930025,2,214.35625516924276
31,0,205.3595092796507,203.64657920700745,0,191.72878001005017
31,1,789.5411406327335,485.85359163189366,1,147.2925709324922
31,2,380.2989432160379,383.19469981079874,2,341.9162452191707
31,3,155.42488094248108,515.0322932572948,3,8.914548044330646
31,4,538.2983185592044,461.747886157031,4,221.15052740672516
31,5,95.37038965864045,254.66285486785677,5,237.0654770423506
31,6,827.2801729374878,320.92619113581,6,209.65542994282998
31,7,220.05101024981923,95.34789440487503,0,163.1426010044505
31,8,839.4420736118094,564.2174371383288,1,318.1370825729901
31,9,320.4300926853957,374.7805685618328,2,233.02148606312568
31,10,234.10681559752734,524.5303227402436,3,37.87189958127858
31,11,522.7065885196666,472.07593127201886,4,247.67285389174168
31,12,162.52722787689515,278.5922251542821,5,196.09301719306671
31,13,914.7570119910779,229.76490440200726,6,253.05760677856392
31,14,237.57908400626187,150.50038830951283,0,206.46893924099197
31,15,874.8863051172226,468.55289009814095,1,284.3959054680814
31,16,292.00280917433594,413.33527529115975,2,193.30745978981977
31,17,256.2024782682689,552.4240422973137,3,42.160363832720996
31,18,550.229932503399,465.2474957903747,4,221.5386222032884
31,19,118.84669007802275,255.65650634073626,5,249.86630271055492
31,20,868.0611821868087,253.8743602962823,6,267.3902478465485
31,21,195.20563069482876,64.7887201712968,0,188.41314497948827
31,22,809.0485862951181,426.8741246215974,1,335.3032359486526
31,23,330.6175929525185,431.252606723194,2,170.23435179898115
31,24,225.55335786925463,605.7545052530445,3,37.45732948821109
31,25,540.8209564261919,505.4805841315696,4,181.14622267037754
31,26,41.80752256446836,217.48063154579998,5,330.17917047088474
31,27,830.7479119591316,279.3543038460789,6,289.13662102194996
31,28,158.59481098113315,121.4713644563578,0,179.42503802496836
31,29,820.6893375421014,504.78101756181513,1,213.47806520063259
31,30,324.5268930940862,462.80973800530086,2,135.28040405629994
31,31,214.6010113743955,458.3658738905959,3,165.34241540746712
31,32,672.3279240902457,474.67404733290016,4,269.07391333339524
31,33,150.00273188843948,290.29045700510767,5,335.7694595147523
31,34,843.1563164741721,258.31097960354197,6,314.50811803084446
31,35,163.52902979592614,139.25930707082412,0,167.01206924415544
31,36,824.8229487080769,452.0860595195366,1,275.63931886486534
31,37,386.447647489686,352.3838817548932,2,236.39692216641612
31,38,160.66808193168325,587.669935026765,3,46.013181759349884
31,39,487.5803075216148,436.7247196320231,4,270.94639578436437
31,40,120.07777953752684,251.50390069219642,5,262.40390441748315
31,41,890.6165953397103,234.52718911168017,6,316.1095338842143
31,42,191.58154122340028,122.07842890763435,0,318.9934568422987
31,43,819.0439674969646,460.02170850751344,1,315.2888952856902
31,44,384.0927475571827,405.0807318077286,2,194.07726049887208
31,45,263.1064650512364,494.1918514550005,3,354.47270473964363
31,46,558.0287324240529,423.72562722537083,4,297.3364496111051
31,47,119.80825386233235,286.9800288916798,5,197.98773574809357
31,48,768.0339232938444,198.73772481087303,6,193.85913894161243
31,49,178.06673631674224,144.4941493393513,0,178.70999057828638
31,50,886.8291757740587,448.3344744965918,1,1.940253986332779
31,51,348.9172097522275,381.36883802573755,2,135.16043525911923
31,52,257.59844776644127,513.200384950029,3,29.981332163037365
31,53,570.6847185846088,447.3002200934623,4,326.13981835215833
31,54,89.48013095524556,265.0447423093945,5,239.15043054658702
31,55,846.1545124120238,235.5682441787902,6,139.323803463306
31,56,120.09276985534743,182.16307766462913,0,189.99862660131313
31,57,785.3779251368494,456.12453169327375,1,0.5234006713550938
31,58,304.49402382713504,414.6502771567375,2,221.65052827930623
31,59,190.96244420347526,513.5184335263617,3,51.782802082360774
31,60,621.3639420855224,505.3007841541982,4,298.8138934349835
31,61,95.7529659178536,220.3952476393295,5,308.8254694807547
31,62,817.8711706697466,192.30433840953472,6,232.90675325416535
31,63,183.234988141658,100.88231348967958,0,225.55586155164423
31,64,820.686734072241,573.9134630691441,1,18.84639203228211
31,65,341.7213395354283,422.8211698525979,2,156.64993253669448
31,66,212.8078506804023,444.09779239247933,3,80.7646816366697
31,67,611.8252601472976,404.71459285803087,4,241.8439582545443
31,68,89.7660877954674,270.8353451440435,5,220.99406011490603
31,69,862.5109459473831,259.2288521733692,6,261.47528512826943
31,70,153.11992195431276,130.39012914956174,0,242.96246894583288
31,71,892.0828165268719,504.5007785972644,1,313.5484398446216
31,72,359.83900202132025,322.2470270114052,2,214.59323996151863
31,73,164.75807883441334,522.413281757581,3,96.3570230390315
31,74,524.6961254154841,469.8148442297387,4,285.8450506945411
31,75,83.47167191974802,316.9103807749666,5,18.91545168928602
31,76,-1948.8515589747492,-1.606067573306396,6,178.57232708596771
31,77,144.1967789758565,144.0267758986055,0,204.896105279824
31,78,864.7966919353128,542.7796105850778,1,267.341572866469
31,79,303.9940610004888,394.4880684802107,2,152.2190242051755
31,80,241.78056764357217,571.5759263935596,3,354.1549227541676
31,81,526.0046699536775,374.19141614837923,4,256.7699726698263
31,82,174.08153368027493,218.04814477428718,5,274.51647839060837
31,83,810.9531271581701,263.8585720111763,6,259.8625843866101
31,84,215.85469878243123,90.18893333318084,0,140.06469819760272
31,85,905.0483642786002,465.31764852221806,1,21.836664671960417
31,86,358.0930926750099,376.6145228950943,2,140.95429384601522
31,87,136.62348632381455,586.0780249994505,3,38.91631784514956
31,88,489.5077425237942,493.59710013405976,4,235.68541497832564
31,89,122.36680881460047,287.1211155307456,5,297.85251733957955
31,90,725.1104050833691,218.77348474442826,6,115.1947123946223
31,91,132.54485194006173,89.73725606762446,0,140.71421913200524
31,92,863.8740181165261,483.75741881117057,1,300.9442145486437
31,93,341.3434377848619,430.7858745447175,2,264.11891642838947
31,94,223.09656911369112,486.0674814316712,3,334.550433101856
31,95,519.2147778279547,533.6207494021629,4,240.33054638477898
31,96,177.04344677429862,230.6374296885889,5,238.03500559846015
31,97,849.867009203024,234.251935434264,6,112.64864783576402
31,98,224.551169712062,56.50191769561475,0,179.50937906356276
31,99,790.1289775528211,564.9792454707986,1,137.45150414243102
31,100,384.29580681346323,410.74246798417124,2,81.21951260436673
31,101,232.59959736852082,533.9884340421768,3,344.2656256013711
31,102,524.3932501992537,478.15884130695366,4,243.91431448890512
31,103,61.231414444263265,236.322891599941,5,210.1512581996127
31,104,857.761146676105,210.80549381383145,6,221.04371746726113
31,105,147.8394707093232,159.33340493556815,0,194.1290425623642
31,106,811.6280114161547,549.2769492348916,1,86.39593705551536
31,107,349.285413489233,420.88754705427675,2,216.30445675385934
31,108,154.69662808112642,551.7902256133144,3,55.819163947398025
31,109,632.7864772935526,462.46684602437125,4,249.4536112565916
31,110,96.04402078820141,209.84343850427422,5,241.1244989759845
31,111,866.1966165241536,269.6565344625198,6,274.90700409403456
31,112,187.4045529454692,146.45045746226415,0,98.99608880826722
31,113,818.7100265160838,518.1319390046618,1,358.67091153488843
31,114,418.35363482161637,410.5929601858187,2,55.530210658900494
31,115,166.8878756793209,485.46696326398273,3,224.50100564502227
31,116,514.314502258021,410.77453792674487,4,202.37598238931972
31,117,45.105321331532906,308.1938060993565,5,136.7547150436065
31,118,778.7987822499177,311.1769341273622,6,250.4588743481098
31,119,144.48048231673968,93.6005204748136,0,200.713706741611
31,120,871.3089258317848,590.9222361715823,1,319.5590782842222
31,121,263.9595566402183,419.77605140163,2,279.13477761378954
31,122,227.60854842174453,529.3988531176501,3,359.6446156353064
31,123,514.1448429781044,413.64768874080477,4,322.79234759126683
31,124,87.16562540847174,272.4270484347937,5,156.6340817887011
31,125,760.1149893954877,363.12225971829815,6,235.90042622777344
31,126,183.97154762395652,174.72129298430863,0,135.52547358519
31,127,777.8426655118295,451.5201639550001,1,285.5629114928397
31,128,332.6098044717735,460.58199785164766,2,88.64496582405809
31,129,206.78788577933355,474.48454548511444,3,80.32732612047516
31,130,554.4119864744315,430.43344883067715,4,330.3145061515505
31,131,77.8689564442218,244.16814030881997,5,241.40809559716263
31,132,808.8640879164382,228.7409765526492,6,256.05136913490423
31,133,244.39790258990223,183.79718635887093,0,338.0527722785548
31,134,891.86508556589,556.9783661155874,1,311.3174056634616
31,135,311.49463284870467,519.6142102953755,2,139.79995999179042
31,136,205.14117779384011,542.8102099870662,3,148.02221568681108
31,137,616.8623747021753,478.36370891219383,4,245.89618259611973
31,138,251.76790169497045,303.0658619554952,5,242.8668862236351
31,139,820.9956802729744,203.1491434554984,6,296.4159053113514
31,140,225.7100536750696,112.38785225839734,0,244.80090111038623
31,141,880.8876882050592,551.5805188574494,1,7.578006619050873
31,142,392.89021965503804,429.6256791999435,2,230.33352111783122
31,143,284.16968937845417,568.6753270765357,3,118.58023886496501
31,144,577.4184938683558,538.3295633671885,4,309.2590695112199
31,145,159.49167331886864,319.49118508824716,5,175.11777631538084
31,146,794.3709281602316,292.3827017699261,6,218.224851216306
31,147,151.13096082696137,180.91500928934119,0,211.18106328478302
31,148,849.5520463668624,615.5434614542118,1,338.5244346026024
31,149,270.9024956909572,450.6040500643334,2,275.17185816112806
31,150,236.91069000957322,470.4870350706735,3,123.12994681847331
31,151,647.087413647424,385.5185702790728,4,239.4666302027843
31,152,173.42545338215666,381.9544017093804,5,2.1985164274241664
31,153,849.2928104013276,335.6976122031202,6,273.6677615775971
31,154,182.81604642180844,118.12304817417339,0,258.04904884348423
31,155,845.3610803026424,407.01979698188376,1,320.00563807579306
31,156,313.0542452578241,419.00510612060134,2,132.74582475568707
31,157,221.67495183918098,538.5058007744879,3,18.78913278364296
31,158,569.7571083026413,473.6157334985989,4,286.8093777789788
31,159,113.25575765228965,194.39926989450936,5,299.3419567521568
31,160,756.8550933596217,281.4652379791006,6,105.50438918202765
31,161,259.8251835547894,146.07810083684757,0,146.40571446796886
31,162,877.2654167211637,561.7043407103786,1,332.2735051682761
31,163,302.8918011759459,395.8661931372073,2,217.7919342639489
31,164,204.28933075550515,467.7408059218858,3,33.88390230580724
31,165,575.6055725612906,479.4287429186594,4,237.5591017545737
31,166,189.74833061894074,252.38090417767813,5,177.56473714459045
31,167,953.3483971052854,241.65189137402098,6,259.2337736741721
31,168,192.39800247743142,151.05436163930375,0,181.72134462755562
31,169,820.6397507783244,604.0351860955586,1,328.3907517193278
31,170,319.5731033560017,335.31634300483427,2,256.5842201462699
31,171,217.05564948271456,587.9264667334162,3,141.83127373931268
31,172,560.4255192172034,411.2780565403326,4,191.7871338072742
31,173,91.91091972322239,271.29000617840785,5,304.37730655725096
31,174,752.4829837645557,255.9352624845985,6,143.1050930206637
31,175,172.58282603406553,144.28766433962235,0,291.5825969446913
31,176,799.3079106631508,424.99305050176997,1,312.0052629586191
31,177,307.2582178447016,413.5000218138936,2,153.60983990703062
31,178,223.63452791520388,564.0443094669122,3,85.25918180074036
31,179,469.3176539935608,417.19094644964355,4,181.26127174431153
31,180,236.35900719453673,322.8416203862156,5,232.06403688249708
31,181,804.5878333682068,231.9335271497778,6,120.24899062463237
31,182,102.24253842472788,82.47508798140102,0,192.58716314857955
31,183,860.6601536585649,518.5616688788394,1,320.74170695876404
31,184,327.7323441079946,410.01254234868605,2,176.20171654439676
31,185,192.22921510500285,478.68711814420186,3,31.531631872584466
31,186,509.112288665538,495.0281712032853,4,236.32545992323233
31,187,149.33169929743914,346.62290371055326,5,252.5660429365099
31,188,894.5751252823541,282.76068607370786,6,273.4909126799862
31,189,157.387011925654,113.41275187696854,0,243.35821406331235
31,190,880.5300797215217,397.20670816169354,1,316.2632068668593
31,191,368.43743738022994,469.9887819220685,2,214.38684215384401
31,192,169.5974361492605,541.1578597552304,3,354.68062472842195
31,193,517.2403891706867,459.35915705383997,4,258.00905218930376
31,194,168.1865970915704,271.6967722256257,5,47.33205547500067
31,195,816.186957893443,219.37026682888342,6,267.26812576203656
31,196,150.64600357640143,94.86855178827568,0,191.5846273240514
31,197,813.2659759238927,456.5123197052775,1,205.5815261766812
31,198,313.27728661408463,429.5317322882313,2,144.2506226308846
31,199,215.5502791231571,533.2131037622759,3,32.32393626421145
31,200,552.6830888308594,512.6059798416599,4,234.92440478447304
31,201,66.17866339982275,179.07161589063756,5,227.63090898902797
31,202,850.1969208085115,284.4288819701927,6,186.566205011768
31,203,153.53786894397987,129.90014195188468,0,219.94376302677986
31,204,889.4224805327586,436.75050298495376,1,2.2215619227305887
31,205,431.12813442279014,418.96795216707386,2,148.11093825361937
31,206,189.1622281836514,515.8176869574801,3,94.94775239926001
31,207,528.3550618493492,417.1405322542161,4,194.9756672885721
31,208,116.72301269280463,213.23962824328518,5,282.4976231923569
31,209,872.5423373233152,288.2515015744994,6,282.59325942268225
31,210,135.1575293355359,69.53340595721244,0,165.2493801663377
31,211,817.3692339045009,467.21187564112324,1,316.86133289828143
31,212,331.39324950952147,460.83831292478465,2,228.93796449935144
31,213,239.21270809306844,550.1374138832582,3,171.38459188529512
31,214,569.0086424556162,365.6045331662505,4,256.1869151925677
31,215,109.88613124833171,209.30421597110015,5,216.2605725254055
31,216,795.9267874547792,281.26802499642895,6,251.12172793899043
31,217,77.08288535024562,107.83052638159876,0,235.88373149492872
31,218,923.3886074978816,424.08724581399804,1,312.4096827659359
31,219,322.4787093935529,440.4311323545614,2,154.42336505103003
31,220,129.70267575947904,534.4321095865799,3,67.67737711557574
31,221,487.00037551203474,448.40839502942197,4,275.8484762041302
31,222,125.59949166242632,230.8688369571552,5,334.8435464632122
31,223,782.2193479966589,343.83336415545347,6,301.7853208999681
31,224,106.27908795380435,89.46035297764291,0,238.65089338576212
31,225,849.9576874696451,498.3738113972348,1,286.1585943371894
31,226,328.90999521855133,401.3548795041324,2,236.94539080479478
31,227,281.55661174022356,483.32037186892916,3,348.22265294515586
31,228,516.6807299199844,432.91265069416875,4,269.30847024273305
31,229,112.13421482201414,240.28960890655353,5,287.262597132061
31,230,857.5645917769921,321.68512112060347,6,239.3386835934611
31,231,188.04727249641496,132.72404149244127,0,350.04461616895014
31,232,837.5733136099258,535.5191030203468,1,297.7714962486509
31,233,290.19306975909325,424.3052424185973,2,218.175917669848
31,234,181.19072254904086,446.99845560754784,3,169.27400010820583
31,235,639.2309861697474,476.1655651483782,4,275.01271939120454
31,236,104.17706011851271,289.4006306773891,5,37.6975747989405
31,237,-1999.1889513061883,-7.785007017878801,6,176.81534175676347
31,238,161.17940820308024,198.1054440809497,0,197.0617678874413
31,239,877.464101522969,436.7158723882084,1,353.8930899429293
31,240,347.23166075531844,418.1616806819034,2,221.45850425738763
31,241,241.56626025333867,520.7002052822357,3,75.4700346070056
31,242,525.3586771324459,549.7351512105477,4,215.78208614457395
31,243,130.98732666222978,291.48831063659117,5,187.756363573957
31,244,884.6596547068668,311.74389188302956,6,315.9294082059982
31,245,250.12966214604518,85.03942106907141,0,252.30340780361962
31,246,927.245833593268,491.52199614602176,1,34.91881718062246
31,247,327.26869829691975,426.1733233483129,2,94.95010396298467
31,248,199.68795434425124,524.2248680215301,3,133.02577353165879
31,249,595.1873090625859,445.752562825156,4,301.581910840068
31,250,187.01800270221077,305.96850587260985,5,176.7969701634661
31,251,889.7125923413635,234.10060176474542,6,209.35400091933258
31,252,108.71446374717694,104.61651328053482,0,226.47425140677916
31,253,863.389500915932,476.291441735146,1,2.5372016859200066
31,254,305.7449118005406,342.93860509236794,2,246.56503397722298
31,255,239.99193110605017,512.4501868989531,3,65.88039203722198
31,256,635.6439399142021,466.1563261338946,4,32.024169978684924
31,257,95.44783081048946,261.4066439322544,5,242.3625138391356
31,258,834.0744793763403,274.75088982722735,6,112.46576289133112
31,259,165.05534706435967,84.10048280805222,0,179.44350423028888
31,260,815.7091992441792,397.01160771189166,1,302.57706488682123
31,261,318.6534399561251,346.8157089668968,2,268.27920447850244
31,262,145.8938929021189,478.84687145851285,3,95.6842557728032
31,263,594.956355901044,442.04451663161814,4,255.9205294614115
31,264,137.03340205235355,245.12862126782986,5,298.30601220970607
31,265,789.9736357333056,227.47990652825789,6,272.04776275897416
